id,bt_center,time_center
020149,0,0
020150,0,0
020151,0,0
020152,0,0
020153,0,0
020154,0,0
020155,0,0
020156,0,0
020157,0,0
020158,0,0
020159,0,0
020160,0,0
020161,0,0
020162,0,0
020163,0,0
020164,0,0
020165,0,0
020166,0,0
020167,0,1.0314
020168,0,0
020169,0,0
020170,0,0
020171,0,0
020172,0,0
020173,0,0
020174,0,0
020175,0,0
020176,0,0
020177,0,0
020178,0,0
020179,0,0
020180,0,0
020181,0,0
020182,0,0
020183,0,0
020184,0,0
020185,0,0
020186,0,0
020187,0,0.9962
020188,0,0
020189,0,0
020190,0,0
020191,0,0
020192,0,0
020193,0,0.9977
020194,0,0
020195,0,0
020196,0,0
020197,0,0
020198,0,0
020199,0,0
020200,0,0
020201,0,0
020202,0,0
020203,0,0
020204,0,0
020205,0,0
020206,0,0
020207,0,0
020208,0,0
020209,0,0
020210,0,0.997
020211,0,0
020212,0,0
020213,0,0
020214,0,0
020215,0,0
020216,0,0
020217,0,0
020218,0,0
020219,0,0
020220,0,1.0002
020221,0,0
020222,0,0
020223,0,0
020224,0,0
020225,0,0
020226,0,0
020227,0,0
020228,0,0
020229,0,0
020230,0,0
020231,0,0
020232,0,0
020233,0,0
020234,0,0
020235,0,0
020236,0,0
020237,0,0
020238,0,0
020239,0,0
020240,0,0
020241,0,0
020242,0,0
020243,0,0
020244,0,0
020245,0,0
020246,0,0
020247,0,0
020248,0,0
020249,0,0
020250,0,0
020251,0,0
020252,0,0
020253,0,0
020254,0,0
020255,0,0
020256,0,0
020257,0,0
020258,0,0
020259,0,0
020260,0,0
020261,0,0
020262,0,0
020263,0,0
020264,0,0
020265,0,0
020266,0,0
020267,0,0
020268,0,0
020269,0,0
020270,0,0
020271,0,0
020272,0,0
020273,0,0
020274,0,0
020275,0,0
020276,0,0
020277,0,0
020278,0,0
020279,0,0
020280,0,0
020281,0,0
020282,0,0
020283,0,0
020284,0,0
020285,0,0
020286,0,0
020287,0,0
020288,0,0
020289,0,0
020290,0,0
020291,0,0
020292,0,0
020293,0,0
020294,0,0
020295,0,0
020296,0,0
020297,0,0
020298,0,0
020299,0,0
020300,0,0
020301,0,0
020302,0,0
020303,0,0
020304,0,0
020305,0,0
020306,0,0
020307,0,0
020308,0,0
020309,0,0.997
020310,0,0
020311,0,0
020312,0,0
020313,0,0
020314,0,0
020315,0,0
020316,0,0
020317,0,0
020318,0,0
020319,0,0
020320,0,0
020321,0,0
020322,0,0
020323,0,0
020324,0,0
020325,0,0
020326,0,0
020327,0,0
020328,0,0.9976
020329,0,0
020330,0,0
020331,0,0
020332,0,0
020333,0,0
020334,0,0
020335,0,0
020336,0,0
020337,0,0
020338,0,0
020339,0,0
020340,0,0
020341,0,0
020342,0,0
020343,0,0
020344,0,0
020345,0,0
020346,0,0
020347,0,0
020348,0,0
020349,0,0
020350,0,0
020351,0,0
020352,0,0
020353,0,0
020354,0,0
020355,0,0
020356,0,0
020357,0,0
020358,0,0
020359,0,0
020360,0,0
020361,0,0
020362,0,0
020363,0,0
020364,0,0
020365,0,0
020366,0,0
020367,0,0
020368,0,0
020369,0,0
020370,0,0
020371,0,0
020372,0,0
020373,0,0
020374,0,0
020375,0,0
020376,0,0
020377,0,0
020378,0,0
020379,0,0
020380,0,0
020381,0,0
020382,0,0
020383,0,0
020384,0,0
020385,0,0
020386,0,0
020387,0,0
020388,0,0
020389,0,0
020390,0,0
020391,0,0
020392,0,0
020393,0,0
020394,0,0
020395,0,0
020396,0,0
020397,0,0
020398,0,0
020399,0,0
020400,0,0
020401,0,0
020402,0,0
020403,0,0
020404,0,0
020405,0,0
020406,0,0
020407,0,0
020408,0,0
020409,0,0
020410,0,0
020411,0,0
020412,0,0
020413,0,0
020414,0,0
020415,0,0
020416,0,0
020417,0,0
020418,0,0
020419,0,0
020420,0,0
020421,0,0
020422,0,0
020423,0,0
020424,0,0
020425,0,0
020426,0,0
020427,0,0
020428,0,0
020429,0,0
020430,0,0
020431,0,0
020432,0,0
020433,0,0
020434,0,0
020435,0,0
020436,0,0
020437,0,0
020438,0,0
020439,0,0
020440,0,0
020441,0,0
020442,0,0
020443,0,0
020444,0,0
020445,0,0
020446,0,0
020447,0,0
020448,0,0
020449,0,0
020450,0,0
020451,0,0
020452,0,0
020453,0,0
020454,0,0
020455,0,0
020456,0,0
020457,0,0
020458,0,0
020459,0,0
020460,0,0
020461,0,0
020462,0,0
020463,0,0
020464,0,0
020465,0,0
020466,0,0
020467,0,0
020468,0,0
020469,0,0
020470,0,0
020471,0,0
020472,0,0
020473,0,0
020474,0,0
020475,0,0
020476,0,0
020477,0,0
020478,0,0
020479,0,0
020480,0,0
020481,0,0
020482,0,0
020483,0,0
020484,0,0
020485,0,0
020486,0,0
020487,0,0
020488,0,0
020489,0,0
020490,0,0
020491,0,0
020492,0,0
020493,0,0
020494,0,0
020495,0,0
020496,0,0
020497,0,0
020498,0,0
020499,0,0
020500,0,0
020501,0,0
020502,0,0
020503,0,0
020504,0,0
020505,0,0
020506,0,0
020507,0,0
020508,0,0
020509,0,0
020510,0,0
020511,0,0
020512,0,0
020513,0,0
020514,0,0
020515,0,0
020516,0,0
020517,0,0
020518,0,0
020519,0,0
020520,0,0
020521,0,0
020522,0,0
020523,0,0
020524,0,0
020525,0,0
020526,0,0
020527,0,0
020528,0,0
020529,0,0
020530,0,0
020531,0,0
020532,0,0
020533,0,0
020534,0,0
020535,0,0
020536,0,0
020537,0,0
020538,0,0
020539,0,0
020540,0,0
020541,0,0
020542,0,0
020543,0,0
020544,0,0
020545,0,0
020546,0,0
020547,0,0
020548,0,0
020549,0,0
020550,0,0
020551,0,0
020552,0,0
020553,0,0
020554,0,0
020555,0,0
020556,0,0
020557,0,0
020558,0,0
020559,0,0
020560,0,0
020561,0,0
020562,0,0
020563,0,0
020564,0,0
020565,0,0
020566,0,0
020567,0,0
020568,0,0
020569,0,0
020570,0,0
020571,0,0
020572,0,0
020573,0,0.9978
020574,0,0
020575,0,0
020576,0,0
020577,0,0
020578,0,0
020579,0,0
020580,0,0
020581,0,0
020582,0,0
020583,0,0
020584,0,0.9983
020585,0,0
020586,0,0
020587,0,0
020588,0,0
020589,0,0
020590,0,0
020591,0,0
020592,0,0
020593,0,0
020594,0,0
020595,0,0.9992
020596,0,0
020597,0,0
020598,0,0
020599,0,0
020600,0,0
020601,0,0
020602,0,0
020603,0,0
020604,0,0
020605,0,0
020606,0,0
020607,0,0
020608,0,0
020609,0,0
020610,0,0
020611,0,0
020612,0,0
020613,0,0
020614,0,0
020615,0,0
020616,0,0
020617,0,0
020618,0,0
020619,0,0
020620,0,0
020621,0,0
020622,0,0
020623,0,0
020624,0,0
020625,0,0
020626,0,0
020627,0,0
020628,0,0
020629,0,0
020630,0,0
020631,0,0
020632,0,0
020633,0,0
020634,0,0
020635,0,0
020636,0,0
020637,0,0
020638,0,0
020639,0,0.9926
020640,0,0
020641,0,0
020642,0,0
020643,0,0
020644,0,0
020645,0,0
020646,0,0
020647,0,0
020648,0,0
020649,0,0
020650,0,0
020651,0,0
020652,0,0
020653,0,0
020654,0,0
020655,0,0
020656,0,0
020657,0,0
020658,0,0
020659,0,0
020660,0,0
020661,0,0
020662,0,0
020663,0,0
020664,0,0
020665,0,0
020666,0,0
020667,0,0
020668,0,0
020669,0,0
020670,0,0
020671,0,0
020672,0,0
020673,0,0
020674,0,0
020675,0,0
020676,0,0
020677,0,0
020678,0,0
020679,0,0
020680,0,0
020681,0,0
020682,0,0
020683,0,0
020684,0,0
020685,0,0
020686,0,0
020687,0,0
020688,0,0
020689,0,0
020690,0,0
020691,0,0
020692,0,0
020693,0,0
020694,0,0
020695,0,0
020696,0,0
020697,0,0
020698,0,0
020699,0,0
020700,0,0
020701,0,0
020702,0,0
020703,0,0
020704,0,0
020705,0,0
020706,0,0
020707,0,0
020708,0,0
020709,0,0
020710,0,0
020711,0,0
020712,0,0
020713,0,0
020714,0,0
020715,0,0
020716,0,0
020717,0,0
020718,0,0
020719,0,0
020720,0,0
020721,0,0
020722,0,0
020723,0,0
020724,0,0
020725,0,0
020726,0,0
020727,0,0.996
020728,0,0
020729,0,0
020730,0,0
020731,0,0
020732,0,0
020733,0,0
020734,0,0
020735,0,0
020736,0,0
020737,0,0
020738,0,0
020739,0,0
020740,0,0
020741,0,0
020742,0,0
020743,0,0
020744,0,0
020745,0,0
020746,0,0
020747,0,0
020748,0,0
020749,0,0
020750,0,0
020751,0,0
020752,0,0
020753,0,0
020754,0,0
020755,0,0
020756,0,0
020757,0,0
020758,0,0
020759,0,0
020760,0,0
020761,0,0
020762,0,0
020763,0,0
020764,0,0
020765,0,0
020766,0,0
020767,0,0
020768,0,0
020769,0,0
020770,0,0
020771,0,0
020772,0,0
020773,0,0
020774,0,0
020775,0,0
020776,0,0
020777,0,0
020778,0,0
020779,0,0
020780,0,0
020781,0,0
020782,0,0
020783,0,0
020784,0,0
020785,0,0
020786,0,0
020787,0,0
020788,0,0
020789,0,0
020790,0,1.0183
020791,0,0
020792,0,0
020793,0,0
020794,0,0
020795,0,0
020796,0,0
020797,0,0
020798,0,0
020799,0,0
020800,0,0
020801,0,0
020802,0,0
020803,0,0
020804,0,0
020805,0,0
020806,0,0
020807,0,0
020808,0,0
020809,0,0
020810,0,0
020811,0,0
020812,0,0
020813,0,0
020814,0,0
020815,0,0
020816,0,0
020817,0,0
020818,0,0
020819,0,0
020820,0,0
020821,0,0
020822,0,0
020823,0,0
020824,0,0
020825,0,0
020826,0,0
020827,0,0
020828,0,0
020829,0,0
020830,0,0
020831,0,0
020832,0,0
020833,0,0
020834,0,0.9973
020835,0,0
020836,0,0
020837,0,0
020838,0,0
020839,0,0
020840,0,0
020841,0,0
020842,0,0
020843,0,0
020844,0,0
020845,0,0.9971
020846,0,0
020847,0,0
020848,0,0
020849,0,0
020850,0,0
020851,0,0
020852,0,0
020853,0,0
020854,0,0
020855,0,0
020856,0,0.9972
020857,0,0
020858,0,0
020859,0,0
020860,0,0
020861,0,0
020862,0,0
020863,0,0
020864,0,0
020865,0,0
020866,0,0
020867,0,0
020868,0,0
020869,0,0
020870,0,0
020871,0,0
020872,0,0
020873,0,0
020874,0,0
020875,0,0
020876,0,0
020877,0,0
020878,0,0
020879,0,0
020880,0,0
020881,0,0
020882,0,0
020883,0,0
020884,0,0
020885,0,0
020886,0,0
020887,0,0
020888,0,0
020889,0,0
020890,0,0
020891,0,0
020892,0,0
020893,0,0
020894,0,0
020895,0,0
020896,0,0
020897,0,0
020898,0,0
020899,0,0
020900,0,0
020901,0,0.997
020902,0,0
020903,0,0
020904,0,0
020905,0,0
020906,0,0
020907,0,0
020908,0,0
020909,0,0
020910,0,0
020911,0,0
020912,0,0
020913,0,0
020914,0,0
020915,0,0
020916,0,0
020917,0,0
020918,0,0
020919,0,0
020920,0,0
020921,0,0
020922,0,0
020923,0,0
020924,0,0
020925,0,0
020926,0,0
020927,0,0
020928,0,0
020929,0,0
020930,0,0
020931,0,0
020932,0,0
020933,0,0
020934,0,0.9972
020935,0,0
020936,0,0
020937,0,0
020938,0,0
020939,0,0
020940,0,0
020941,0,0
020942,0,0
020943,0,0
020944,0,0
020945,0,0
020946,0,0
020947,0,0
020948,0,0
020949,0,0
020950,0,0
020951,0,0
020952,0,0
020953,0,0
020954,0,0
020955,0,0
020956,0,0.9978
020957,0,0
020958,0,0
020959,0,0
020960,0,0
020961,0,0
020962,0,0
020963,0,0
020964,0,0
020965,0,0
020966,0,0
020967,0,0
020968,0,0
020969,0,0
020970,0,0
020971,0,0
020972,0,0
020973,0,0
020974,0,0
020975,0,0
020976,0,0
020977,0,0
020978,0,0
020979,0,0
020980,0,0
020981,0,0
020982,0,0
020983,0,0
020984,0,0
020985,0,0
020986,0,0
020987,0,0
020988,0,0
020989,0,0
020990,0,0.9972
020991,0,0
020992,0,0
020993,0,0
020994,0,0
020995,0,0
020996,0,0
020997,0,0
020998,0,0
020999,0,0
021000,0,0.9976
030001,1,0
030002,0,0
030003,0,0
030004,0,0
030005,0,0
030006,0,0
030007,0,0
030008,0,0
030009,0,0
030010,0,0
030011,0,0
030012,0,0
030013,0,0.9979
030014,0,0
030015,0,0
030016,0,0
030017,0,0
030018,0,0
030019,0,0
030020,1,0
030021,0,0
030022,0,0
030023,0,0
030024,1,0
030025,0,0
030026,0,0
030027,0,0
030028,0,0
030029,0,0
030030,0,0
030031,0,0
030032,0,0
030033,0,0
030034,0,0
030035,0,0
030036,0,0
030037,0,0
030038,0,0
030039,0,0
030040,0,0
030041,0,0
030042,0,0
030043,0,0
030044,0,0.9619
030045,1,0
030046,0,0
030047,0,0
030048,0,0
030049,0,0
030050,0,0
030051,0,0
030052,0,0
030053,0,0
030054,0,0
030055,0,0
030056,0,0
030057,0,0
030058,0,0
030059,0,0
030060,0,0
030061,0,0
030062,0,0
030063,0,0
030064,0,0
030065,0,0.9975
030066,0,0
030067,0,0
030068,0,0
030069,0,0
030070,0,0
030071,1,0
030072,0,0
030073,0,0
030074,0,0
030075,0,0
030076,0,0
030077,0,0
030078,0,0
030079,0,0
030080,0,0
030081,1,0
030082,0,0
030083,1,0
030084,1,0
030085,0,0
030086,0,0
030087,0,0
030088,0,0
030089,0,0
030090,0,0
030091,0,0
030092,0,0
030093,1,0
030094,0,0
030095,0,0
030096,0,0
030097,1,0
030098,0,0
030099,0,0
030100,0,0
030101,0,0
030102,0,0
030103,0,0
030104,0,0
030105,1,0
030106,0,0
030107,0,0
030108,0,0
030109,0,0
030110,0,0
030111,1,0
030112,0,0
030113,0,0
030114,0,0
030115,0,0
030116,0,0
030117,0,0
030118,0,0
030119,0,0
030120,0,0
030121,0,0
030122,0,0
030123,0,0
030124,0,0
030125,0,0
030126,0,0
030127,0,0.9991
030128,0,0
030129,0,0
030130,0,0
030131,0,0
030132,0,0
030133,0,0
030134,0,0
030135,0,0
030136,0,0
030137,0,0
030138,0,0
030139,0,0
030140,0,0
030141,0,0
030142,0,0
030143,0,0
030144,0,0
030145,0,0
030146,0,0
030147,0,0
030148,0,0.9582
030149,0,0
030150,0,0
030151,0,0
030152,0,0
030153,0,0
030154,0,0
030155,0,0
030156,0,0
030157,0,0
030158,1,0
030159,0,0
030160,0,0
030161,0,0
030162,0,0
030163,0,0
030164,0,0
030165,1,0
030166,1,0
030167,0,0
030168,0,0
030169,0,0.9989
030170,0,0
030171,0,0
030172,0,0
030173,0,0
030174,0,0
030175,0,0
030176,0,0
030177,0,0
030178,0,0
030179,0,0
030180,0,1.0363
030181,0,0
030182,0,0
030183,0,0
030184,0,0
030185,1,0
030186,0,0
030187,0,0
030188,0,0
030189,0,0
030190,0,0.9567
030191,0,0
030192,0,0
030193,0,0
030194,0,0
030195,0,0
030196,0,0
030197,0,0
030198,0,0
030199,0,0
030200,0,0
030201,1,0
030202,0,0
030203,0,0
030204,0,0
030205,0,0
030206,0,0
030207,0,0
030208,1,0
030209,0,0
030210,0,0
030211,0,0
030212,0,0
030213,0,0
030214,0,0
030215,0,0
030216,0,0
030217,0,0
030218,1,0
030219,0,0
030220,0,0
030221,0,0
030222,1,0
030223,0,0
030224,0,0
030225,1,0
030226,0,0
030227,0,0
030228,0,0
030229,0,0
030230,0,0
030231,0,0
030232,0,0
030233,0,0
030234,0,0
030235,1,0
030236,0,0
030237,0,0
030238,0,0
030239,0,0
030240,0,0
030241,0,0
030242,0,0
030243,0,0
030244,0,0
030245,0,0
030246,0,0
030247,0,0
030248,0,0
030249,0,0
030250,0,0
030251,0,0
030252,0,0
030253,0,0
030254,0,0
030255,0,0
030256,0,0
030257,0,0
030258,0,0
030259,0,0
030260,0,0
030261,0,0
030262,0,0
030263,0,0
030264,0,0
030265,0,0
030266,0,0
030267,0,0
030268,0,0
030269,0,0
030270,1,0
030271,0,0
030272,0,0
030273,0,0
030274,0,0
030275,0,0
030276,0,0
030277,0,0
030278,0,0
030279,0,0
030280,0,0
030281,0,0
030282,0,0
030283,0,0
030284,0,0
030285,0,0
030286,0,0
030287,0,0
030288,0,0
030289,0,0
030290,0,0
030291,0,0
030292,0,0
030293,0,0
030294,0,0
030295,0,0
030296,0,0
030297,0,0
030298,0,0
030299,0,0
030300,0,0
030301,1,0
030302,0,0
030303,0,0
030304,0,0
030305,0,0
030306,0,0
030307,0,0
030308,1,0
030309,0,0
030310,0,0
030311,0,0
030312,1,0
030313,0,0
030314,0,0
030315,0,0
030316,0,0
030317,0,0
030318,0,0
030319,0,0
030320,0,0
030321,0,0
030322,0,0
030323,0,0
030324,0,0
030325,0,0
030326,0,0
030327,0,0
030328,0,0
030329,0,0
030330,1,0
030331,0,0
030332,0,0
030333,0,0
030334,0,0
030335,0,0
030336,1,0
030337,0,0
030338,0,0
030339,0,0
030340,1,0
030341,0,0
030342,1,0
030343,0,0
030344,0,0
030345,0,0
030346,1,0
030347,0,0
030348,0,0
030349,0,0
030350,0,0
030351,0,0
030352,0,0
030353,0,0
030354,0,0
030355,0,0
030356,1,0
030357,0,0
030358,0,0
030359,0,0
030360,0,0
030361,0,0
030362,0,0.9974
030363,0,0
030364,0,0
030365,0,0
030366,0,0
030367,1,0
030368,0,0
030369,1,0
030370,0,0
030371,0,0
030372,0,0.9974
030373,0,0
030374,0,0
030375,0,0
030376,0,0
030377,0,0
030378,0,0
030379,0,0
030380,0,0
030381,1,0
030382,0,0
030383,1,1.0369
030384,0,0
030385,0,0
030386,0,0
030387,0,0
030388,0,0
030389,0,0
030390,0,0
030391,0,0
030392,0,0
030393,0,0.9576
030394,0,0
030395,0,0
030396,0,0
030397,0,0
030398,0,0
030399,0,0
030400,0,0
030401,0,0
030402,1,0
030403,0,0
030404,1,1.0381
030405,0,0
030406,0,0
030407,0,0
030408,1,0
030409,0,0
030410,1,0
030411,0,0
030412,0,0
030413,0,0
030414,0,0
030415,0,0
030416,0,0
030417,0,0
030418,0,0
030419,0,0
030420,0,0
030421,0,0
030422,0,0
030423,0,0
030424,0,0
030425,0,0
030426,0,0
030427,0,0
030428,0,0
030429,0,0
030430,0,0
030431,0,0
030432,0,0
030433,0,0
030434,0,0
030435,0,0
030436,0,0
030437,0,0
030438,0,0
030439,0,0
030440,0,0
030441,0,0
030442,0,0
030443,0,0
030444,0,0
030445,0,0
030446,0,0
030447,0,0
030448,0,0
030449,0,0
030450,0,0
030451,0,0
030452,0,0
030453,0,0
030454,0,0
030455,0,0
030456,0,0
030457,0,0
030458,0,0
030459,0,0
030460,0,0
030461,0,0
030462,1,0
030463,0,0
030464,0,0
030465,1,0.9951
030466,0,0
030467,0,0
030468,0,0
030469,0,0
030470,0,0
030471,0,0
030472,0,0
030473,0,0
030474,0,0
030475,0,0
030476,0,0
030477,0,0
030478,0,0
030479,0,0
030480,0,0
030481,1,0
030482,0,0
030483,0,0
030484,0,0
030485,0,0
030486,0,1.0238
030487,0,0
030488,0,0
030489,0,0
030490,1,0
030491,0,0
030492,0,0
030493,0,0
030494,0,0
030495,0,0
030496,0,0
030497,0,0
030498,0,0
030499,0,0
030500,0,0
030501,0,0
030502,0,0
030503,0,0
030504,0,0
030505,0,0
030506,0,0
030507,0,0.991
030508,0,0
030509,0,0
030510,0,0
030511,0,0
030512,0,0
030513,0,0
030514,0,0
030515,0,0
030516,0,0
030517,0,0
030518,1,0
030519,0,0
030520,0,0
030521,0,0
030522,0,0
030523,0,0
030524,0,0
030525,0,0
030526,0,0
030527,0,0
030528,0,0.9979
030529,0,0
030530,1,0
030531,0,0
030532,0,0
030533,0,0
030534,0,0
030535,0,0
030536,0,0
030537,0,0
030538,0,0
030539,0,0
030540,0,0
030541,0,0
030542,0,0
030543,0,0
030544,0,0
030545,1,0
030546,0,0
030547,0,0
030548,1,0
030549,0,0
030550,0,0
030551,0,0
030552,0,0
030553,0,0
030554,0,0
030555,0,0
030556,0,0
030557,0,0
030558,0,0
030559,0,0
030560,0,0
030561,0,0
030562,0,0
030563,0,0
030564,0,0
030565,0,0
030566,0,0
030567,0,0
030568,0,0
030569,0,0
030570,0,0
030571,0,0
030572,1,0
030573,0,0
030574,0,0.9979
030575,0,0
030576,0,0
030577,0,0
030578,1,0
030579,0,0
030580,0,0
030581,0,0
030582,0,0
030583,0,0
030584,0,0
030585,0,0
030586,0,0
030587,0,0
030588,0,0
030589,0,0
030590,0,0
030591,0,0
030592,0,0
030593,0,0
030594,0,0
030595,1,0
030596,0,0
030597,0,0
030598,0,0
030599,0,0
030600,0,0
030601,0,0
030602,0,0
030603,0,0
030604,0,0
030605,0,0
030606,0,0
030607,0,0
030608,0,0
030609,1,0
030610,0,0
030611,0,0
030612,0,0
030613,0,0
030614,0,0
030615,0,0
030616,0,0
030617,0,0
030618,0,0
030619,0,0
030620,0,0
030621,0,0
030622,0,0
030623,0,0.9963
030624,0,0
030625,0,0
030626,0,0
030627,0,0
030628,0,0
030629,0,0
030630,0,0
030631,0,0
030632,0,0
030633,0,0
030634,0,0
030635,0,0
030636,0,0
030637,0,0
030638,0,0
030639,0,0
030640,0,0
030641,0,0
030642,0,0
030643,0,0
030644,0,0
030645,0,0
030646,0,0
030647,0,0
030648,0,0
030649,1,0
030650,0,0
030651,0,0
030652,0,0
030653,0,0
030654,0,0
030655,0,0
030656,0,0
030657,0,0
030658,1,0
030659,0,0
030660,0,0
030661,0,0
030662,0,0
030663,0,0
030664,0,0
030665,0,0
030666,0,0
030667,0,0
030668,0,0
030669,0,0
030670,0,0
030671,0,0
030672,0,0
030673,0,0
030674,0,0
030675,0,0
030676,0,0
030677,0,0
030678,0,0
030679,0,0
030680,0,0
030681,0,0
030682,0,0
030683,0,0
030684,0,0
030685,0,0
030686,0,0.9986
030687,0,0
030688,0,0
030689,0,0
030690,0,0
030691,0,0
030692,1,0
030693,0,0
030694,0,0
030695,0,0
030696,0,0
030697,0,0
030698,0,0
030699,0,0
030700,0,0
030701,0,0
030702,0,0
030703,0,0
030704,0,0
030705,0,0
030706,1,0
030707,0,0
030708,0,0
030709,1,0
030710,0,0
030711,0,0
030712,0,0
030713,0,0
030714,0,0
030715,0,0
030716,0,0
030717,0,0.996
030718,0,0
030719,0,0
030720,0,0
030721,0,0
030722,0,0
030723,0,0
030724,0,0
030725,0,0
030726,0,0
030727,0,0
030728,0,0
030729,0,0
030730,0,0
030731,0,0
030732,0,0
030733,0,0
030734,0,0
030735,0,0
030736,0,0
030737,0,0
030738,0,0
030739,0,0
030740,0,0
030741,0,0
030742,0,0
030743,0,0
030744,0,0
030745,0,0
030746,0,0
030747,0,0
030748,0,0
030749,0,0
030750,0,0
030751,0,0
030752,0,0
030753,0,0
030754,0,0
030755,0,0
030756,0,1.0365
030757,0,0
030758,0,0
030759,0,0
030760,0,0
030761,0,0
030762,0,0
030763,1,0
030764,0,0
030765,0,0
030766,0,0.9906
030767,0,0
030768,0,0
030769,0,0
030770,0,0
030771,0,0
030772,0,0
030773,0,0
030774,0,0
030775,0,0
030776,0,0
030777,1,0
030778,0,0
030779,0,0
030780,0,0
030781,0,0
030782,0,0
030783,0,0
030784,0,0
030785,0,0
030786,0,0
030787,0,0
030788,0,0
030789,0,0
030790,1,0
030791,0,0
030792,0,0
030793,0,0
030794,0,0
030795,0,0
030796,0,0
030797,0,0
030798,0,0
030799,0,0
030800,0,0
030801,0,0
030802,0,0
030803,0,0
030804,0,0
030805,0,0
030806,0,0
030807,0,0
030808,0,0
030809,0,0
030810,0,0
030811,0,0
030812,0,0
030813,0,0
030814,0,0
030815,0,0
030816,0,0
030817,0,0
030818,0,0
030819,0,0
030820,0,0
030821,0,0
030822,0,0
030823,0,0
030824,0,0
030825,0,0
030826,0,0
030827,0,0
030828,0,0
030829,0,0.9962
030830,0,0
030831,0,0
030832,0,0
030833,0,0
030834,0,0
030835,0,0
030836,0,0
030837,1,0
030838,0,0
030839,0,0.9951
030840,0,0
030841,0,0
030842,0,0
030843,0,0
030844,0,0
030845,0,0
030846,0,0
030847,0,0
030848,0,0
030849,0,0
030850,0,0
030851,0,0
030852,0,0
030853,0,0
030854,0,0
030855,0,0
030856,1,0
030857,0,0
030858,1,0
030859,0,0
030860,0,0
030861,0,0
030862,1,0
030863,0,0
030864,0,0
030865,1,0
030866,0,0
030867,0,0
030868,0,0
030869,0,0
030870,0,0
030871,0,0
030872,0,0
030873,0,0
030874,0,0
030875,0,0
030876,0,0
030877,0,0
030878,0,0
030879,0,1.0012
030880,0,0
030881,0,0
030882,0,0
030883,0,0
030884,0,0
030885,0,0
030886,0,0
030887,0,0
030888,1,0
030889,0,0.9846
030890,0,0
030891,0,0
030892,0,0
030893,0,0
030894,0,0
030895,0,0
030896,0,0
030897,0,0
030898,0,0
030899,0,0
030900,0,0
030901,0,0
030902,1,0
030903,0,0
030904,0,0
030905,0,0
030906,0,0
030907,0,0.9969
030908,0,0
030909,0,0
030910,0,0
030911,0,0
030912,0,0
030913,0,0
030914,0,0
030915,0,0
030916,0,0.9987
030917,0,0
030918,0,0
030919,0,0
030920,0,0
030921,0,0
030922,0,0
030923,0,0
030924,0,0
030925,0,0
030926,0,0
030927,0,0
030928,0,0
030929,0,0
030930,0,0
030931,0,0
030932,0,0
030933,0,0.999
030934,0,0
030935,0,0
030936,0,0
030937,0,0
030938,1,0
030939,0,0
030940,0,0.9979
030941,0,0
030942,0,0
030943,0,0
030944,0,0
030945,0,0
030946,0,0
030947,0,0
030948,0,0
030949,0,0.9971
030950,0,0
030951,0,0
030952,0,0
030953,0,0
030954,0,0
030955,0,0
030956,0,0
030957,0,0
030958,0,0
030959,0,0
030960,0,0
030961,0,0
030962,0,0
030963,0,0
030964,0,0
030965,0,0
030966,0,0
030967,0,0
030968,0,0
030969,0,0
030970,0,0
030971,0,0
030972,1,0
030973,0,0
